category,medicine_name,therapeutic_area,common_name,active_substance,product_number,patient_safety,authorisation_status,atc_code,additional_monitoring,generic,biosimilar,conditional_approval,exceptional_circumstances,accelerated_assessment,orphan_medicine,marketing_authorisation_date,date_of_refusal_of_marketing_authorisation,marketing_authorisation_holder_company_name,pharmacotherapeutic_group,date_of_opinion,decision_date,revision_number,condition_indication,species,first_published,revision_date,url
human,Darunavir Krka d.d.,HIV Infections,darunavir,darunavir,4891,False,withdrawn,J05AE10,False,True,False,False,False,False,False,1/18/18,,"KRKA, d.d., Novo mesto",Antivirals for systemic use,,1/22/23,8.0,"400mg and 800 mg Film-coated TabletsDarunavir Krka d.d., co-administered with low dose ritonavir is indicated in combination with other antiretroviral medicinal products for the treatment of patients with human immunodeficiency virus (HIV-1) infection.Darunavir Krka d.d., co-administered with cobicistat is indicated in combination with other antiretroviral medicinal products for the treatment of patients with human immunodeficiency virus (HIV-1) infection in adult patients (see section 4.2).Darunavir Krka d.d. 400 mg and 800 mg tablets may be used to provide suitable dose regimens for the treatment of HIV-1 infection in adult and paediatric patients from the age of 3 years and at least 40 kg body weight who are:antiretroviral therapy (ART)-naïve (see section 4.2).ART-experienced with no darunavir resistance associated mutations (DRV-RAMs) and who have plasma HIV-1 RNA < 100,000 copies/ml and CD4+ cell count ≥ 100 cells x 106/l. In deciding to initiate treatment with darunavir in such ART-experienced patients, genotypic testing should guide the use of darunavir (see sections 4.2, 4.3, 4.4 and 5.1).600mg Film-coated TabletsDarunavir Krka d.d., co-administered with low dose ritonavir is indicated in combination with other antiretroviral medicinal products for the treatment of patients with human immunodeficiency virus (HIV-1) infection.Darunavir Krka d.d. 600 mg tablets may be used to provide suitable dose regimens (see section 4.2):For the treatment of HIV-1 infection in antiretroviral treatment (ART)-experienced adult patients, including those that have been highly pre-treated.For the treatment of HIV-1 infection in paediatric patients from the age of 3 years and at least 15 kg body weight.In deciding to initiate treatment with darunavir co-administered with low dose ritonavir, careful consideration should be given to the treatment history of the individual patient and the patterns of mutations associated with different agents. Genotypic or phenotypic testing (when available) and treatment history should guide the use of darunavir.",,2018-06-13T12:12:00Z,2023-02-03T13:20:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/darunavir-krka-dd
human,Truvada,HIV Infections,"emtricitabine, tenofovir disoproxil","emtricitabine, tenofovir disoproxil fumarate",594,False,authorised,J05AR03,False,False,False,False,False,False,False,2/20/05,,Gilead Sciences Ireland UC,Antivirals for systemic use,11/18/04,1/12/23,46.0,"Treatment of HIV-1 infection:, , , 	Truvada is indicated in antiretroviral combination therapy for the treatment of HIV-1 infected adults., 	Truvada is also indicated for the treatment of HIV-1 infected adolescents, with NRTI resistance or toxicities precluding the use of first line agents, aged 12 to < 18 years., , , Pre-exposure prophylaxis (PrEP):, , , 	Truvada is indicated in combination with safer sex practices for pre-exposure prophylaxis to reduce the risk of sexually acquired HIV-1 infection in adults at high risk., ,",,2017-07-19T00:00:00Z,2023-02-02T16:18:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/truvada
human,Stribild,HIV Infections,"elvitegravir, cobicistat, emtricitabine, tenofovir disoproxil","elvitegravir, cobicistat, emtricitabine, tenofovir disoproxil fumarate",2574,False,authorised,J05AR09,False,False,False,False,False,False,False,5/24/13,,Gilead Sciences Ireland UC,"Antivirals for treatment of HIV infections, combinations, Antivirals for systemic use",,1/12/23,25.0,Treatment of human immunodeficiency virus 1 (HIV 1) infection in adults aged 18 years and over who are antiretroviral treatment-naïve or are infected with HIV 1 without known mutations associated with resistance to any of the three antiretroviral agents in Stribild.,,2018-07-19T16:41:00Z,2023-02-02T15:51:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/stribild
human,Karvezide,Hypertension,"irbesartan, hydrochlorothiazide","irbesartan, hydrochlorothiazide",221,False,authorised,C09DA04,False,False,False,False,False,False,False,10/16/98,,Sanofi Winthrop Industrie,Agents acting on the renin-angiotensin system,,12/12/22,44.0,"Treatment of essential hypertension., , This fixed-dose combination is indicated in adult patients whose blood pressure is not adequately controlled on irbesartan or hydrochlorothiazide alone.,",,2017-08-24T00:00:00Z,2023-02-02T14:59:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/karvezide
human,Segluromet,"Diabetes Mellitus, Type 2","ertugliflozin, metformin hydrochloride","ertugliflozin l-pyroglutamic acid, metformin hydrochloride",4314,False,authorised,A10BD23,False,False,False,False,False,False,False,3/23/18,,Merck Sharp & Dohme B.V.,"Drugs used in diabetes, Combinations of oral blood glucose lowering drugs",1/25/18,11/9/22,6.0,"Segluromet is indicated in adults aged 18 years and older with type 2 diabetes mellitus as an adjunct to diet and exercise to improve glycaemic control:, , , 	in patients not adequately controlled on their maximally tolerated dose of metformin alone, 	in patients on their maximally tolerated doses of metformin in addition to other medicinal products for the treatment of diabetes, 	in patients already being treated with the combination of ertugliflozin and metformin as separate tablets., ,",,2018-04-26T12:07:00Z,2023-02-02T14:39:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/segluromet
human,Lyxumia,"Diabetes Mellitus, Type 2",lixisenatide,lixisenatide,2445,False,authorised,A10BJ03,False,False,False,False,False,False,False,1/31/13,,Sanofi Winthrop Industrie,"Glucagon-like peptide-1 (GLP-1) analogues, Drugs used in diabetes",11/15/12,1/10/23,17.0,"Lyxumia is indicated for the treatment of adults with type 2 diabetes mellitus to achieve glycaemic control in combination with oral glucose lowering medicinal products and/or basal insulin when these, together with diet and exercise, do not provide adequate glycaemic control.",,2017-09-18T00:00:00Z,2023-02-02T14:19:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/lyxumia
human,Karvea,Hypertension,irbesartan,irbesartan,142,False,authorised,C09CA04,False,False,False,False,False,False,False,8/26/97,,Sanofi Winthrop Industrie,Agents acting on the renin-angiotensin system,,12/16/22,45.0,Treatment of essential hypertension.Treatment of renal disease in patients with hypertension and type-2 diabetes mellitus as part of an antihypertensive medicinal product regimen.,,2017-08-02T00:00:00Z,2023-02-02T13:07:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/karvea
human,Relvar Ellipta,"Pulmonary Disease, Chronic Obstructive","fluticasone furoate, vilanterol","fluticasone furoate, vilanterol",2673,False,authorised,R03AK10,False,False,False,False,False,False,False,11/13/13,,GlaxoSmithKline (Ireland) Limited,Adrenergics and other drugs for obstructive airway diseases,9/19/13,9/15/22,24.0,"Asthma indication:, , Relvar Ellipta is indicated in the regular treatment of asthma in adults and adolescents aged 12 years and older, where use of a combination product (long-acting beta2-agonist and inhaled corticosteroid) is appropriate:, , , 	patients not adequately controlled with inhaled corticosteroids and “as needed” inhaled short acting beta2-agonists., 	patients already adequately controlled on both inhaled corticosteroid and long-acting beta2-agonist., , , COPD indication:, , Relvar Ellipta is indicated for the symptomatic treatment of adults with COPD with a FEV1",,2018-07-26T12:08:00Z,2023-02-02T13:04:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/relvar-ellipta
human,Juluca,HIV Infections,"dolutegravir, rilpivirine","dolutegravir sodium, rilpivirine hydrochloride",4427,False,authorised,J05AR,False,False,False,False,False,False,False,5/16/18,,ViiV Healthcare B.V.,Antivirals for systemic use,3/22/18,1/12/23,14.0,Juluca is indicated for the treatment of human immunodeficiency virus type 1 (HIV-1) infection in adults who are virologically-suppressed (HIV-1 RNA,,2018-05-16T12:26:00Z,2023-02-02T12:39:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/juluca
human,Tesavel,"Diabetes Mellitus, Type 2",sitagliptin,sitagliptin,910,False,authorised,A10BH01,False,False,False,False,False,False,False,1/10/08,,Merck Sharp & Dohme B.V.,Drugs used in diabetes,11/15/07,1/30/23,27.0,"For patients with type-2 diabetes mellitus, Tesavel is indicated to improve glycaemic control:as monotherapy:in patients inadequately controlled by diet and exercise alone and for whom metformin is inappropriate due to contraindications or intolerance;as dual oral therapy in combination with:metformin when diet and exercise plus metformin alone do not provide adequate glycaemic control;a sulphonylurea when diet and exercise plus maximal tolerated dose of a sulphonylurea alone do not provide adequate glycaemic control and when metformin is inappropriate due to contraindications or intolerance;a PPARγ agonist (i.e. a thiazolidinedione) when use of a PPARγ agonist is appropriate and when diet and exercise plus the PPARγ agonist alone do not provide adequate glycaemic control;as triple oral therapy in combination witha sulphonylurea and metformin when diet and exercise plus dual therapy with these agents do not provide adequate glycaemic control;a peroxisome-proliferator-activated-receptor-gamma (PPARγ) agonist and metformin when use of a PPARγ agonist is appropriate and when diet and exercise plus dual therapy with these agents do not provide adequate glycaemic control.Tesavel is also indicated as add on to insulin (with or without metformin) when diet and exercise plus stable dosage of insulin do not provide adequate glycaemic control.",,2018-08-08T00:00:00Z,2023-02-02T12:12:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/tesavel
human,Ninlaro,Multiple Myeloma,ixazomib,ixazomib citrate,3844,False,authorised,L01XG03,True,False,False,True,False,False,True,11/21/16,,Takeda Pharma A/S,Antineoplastic agents,9/15/16,1/12/23,15.0,Ninlaro in combination with lenalidomide and dexamethasone is indicated for the treatment of adult patients with multiple myeloma who have received at least one prior therapy.,,2018-09-17T13:45:00Z,2023-02-01T13:21:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/ninlaro
human,Ogluo,Diabetes Mellitus,glucagon,glucagon,5391,False,authorised,H04AA01,False,False,False,False,False,False,False,2/11/21,,Tetris Pharma B.V,"Pancreatic hormones, Glycogenolytic hormones",12/10/20,2/1/23,4.0,"Ogluo is indicated for the treatment of severe hypoglycaemia in adults, adolescents, and children aged 2 years and over with diabetes mellitus.",,2021-02-26T18:00:00Z,2023-02-01T13:11:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/ogluo
human,Efficib,"Diabetes Mellitus, Type 2","sitagliptin, metformin","sitagliptin, metformin hydrochloride",896,False,authorised,A10BD07,False,False,False,False,False,False,False,7/15/08,,Merck Sharp and Dohme B.V,Drugs used in diabetes,4/24/08,1/31/23,32.0,"For patients with type-2 diabetes mellitus:Efficib is indicated as an adjunct to diet and exercise to improve glycaemic control in patients inadequately controlled on their maximal tolerated dose of metformin alone or those already being treated with the combination of sitagliptin and metformin.Efficib is indicated in combination with a sulphonylurea (i.e. triple combination therapy) as an adjunct to diet and exercise in patients inadequately controlled on their maximal tolerated dose of metformin and a sulphonylurea.Efficib is indicated as triple combination therapy with a PPAR agonist (i.e. a thiazolidinedione) as an adjunct to diet and exercise in patients inadequately controlled on their maximal tolerated dose of metformin and a PPAR agonist.Efficib is also indicated as add on to insulin (i.e., triple combination therapy) as an adjunct to diet and exercise to improve glycaemic control in patients when stable dosage of insulin and metformin alone do not provide adequate glycaemic control.",,2018-05-22T00:00:00Z,2023-01-31T14:09:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/efficib
human,Xelevia,"Diabetes Mellitus, Type 2",sitagliptin,sitagliptin,762,False,authorised,A10BH01,False,False,False,False,False,False,False,3/21/07,,Merck Sharp & Dohme B.V.,Drugs used in diabetes,1/24/07,1/30/23,37.0,"For adult patients with type-2 diabetes mellitus, Xelevia is indicated to improve glycaemic control:as monotherapy:in patients inadequately controlled by diet and exercise alone and for whom metformin is inappropriate due to contraindications or intolerance;as dual oral therapy in combination with:metformin when diet and exercise plus metformin alone do not provide adequate glycaemic control;a sulphonylurea when diet and exercise plus maximal tolerated dose of a sulphonylurea alone do not provide adequate glycaemic control and when metformin is inappropriate due to contraindications or intolerance;a peroxisome proliferator-activated receptor gamma (PPARγ) agonist (i.e. a thiazolidinedione) when use of a PPARγ agonist is appropriate and when diet and exercise plus the PPARγ agonist alone do not provide adequate glycaemic control;as triple oral therapy in combination with:a sulphonylurea and metformin when diet and exercise plus dual therapy with these medicinal products do not provide adequate glycaemic control;a PPARγ agonist and metformin when use of a PPARγ agonist is appropriate and when diet and exercise plus dual therapy with these medicinal products do not provide adequate glycaemic control.Xelevia is also indicated as add-on to insulin (with or without metformin) when diet and exercise plus stable dose of insulin do not provide adequate glycaemic control.",,2018-08-20T00:00:00Z,2023-01-31T13:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/xelevia
